The correlation n the number of crime events between two beats are as follows:
('0122-1122', 0.9873305549850868)
('0922-1034', 0.987330479743002)
('0825-2232', 0.9873290652585024)
('0524-1031', 0.9873282719853043)
('1114-1655', 0.9873281464159291)
('0735-1131', 0.9873273062955279)
('1132-2233', 0.987325285741551)
('0622-0711', 0.987323821264773)
('0731-1915', 0.9873221128166108)
('0835-1523', 0.9873201953018236)
('0532-1433', 0.9873186277831651)
('0423-1121', 0.9873166971161502)
('0532-1634', 0.9873153631342101)
('0225-1412', 0.9873145214571496)
('0532-1013', 0.9873135932397308)
('0312-0332', 0.9873133534529097)
('1121-1934', 0.9873127185507831)
('0522-1722', 0.9873121600476741)
('0412-1533', 0.9873118079463963)
('1123-1213', 0.9873115146519704)
('0111-2433', 0.9873113273578562)
('0911-1422', 0.987308767917587)
('0221-1413', 0.9873086675187621)
('0632-0726', 0.9873069822822561)
('0931-1524', 0.9873063064862051)
('0431-1931', 0.9873022341172055)
('0334-0722', 0.9873008366232009)
('0412-0824', 0.9873003029445309)
('0211-2433', 0.9872998317613445)
('0231-1511', 0.9872986771780611)
('0222-1213', 0.9872949524654074)
('0331-1124', 0.9872937053458293)
('0613-0633', 0.9872924958332816)
('0412-0632', 0.987290195895861)
('0913-1123', 0.9872893396743362)
('1831-1931', 0.9872870441696951)
('1532-1612', 0.9872858558480666)
('1125-1931', 0.9872844279513308)
('0823-1012', 0.9872843219068608)
('0224-0613', 0.9872824211872315)
('0212-1012', 0.9872800369174153)
('0733-1833', 0.9872754470457834)
('0634-0821', 0.987273382514652)
('0513-1012', 0.9872719448497316)
('0312-1611', 0.987270447806197)
('0114-1934', 0.9872692587026872)
('1733-2213', 0.9872672311147701)
('0725-1422', 0.987264677944122)
('0522-2521', 0.9872636429612929)
('0825-1932', 0.9872634598712409)
('0823-1922', 0.9872629053644797)
('1132-1935', 0.987262431363264)
('1921-2524', 0.9872613949698953)
('1124-1134', 0.9872605377200847)
('0513-2532', 0.98725976965208)
('0631-1933', 0.9872576953207196)
('1132-2011', 0.987257561887245)
('0734-1211', 0.9872573609803716)
('0331-1414', 0.9872564539030593)
('1631-2532', 0.9872551409368107)
('1212-2531', 0.9872536984309851)
('0133-1931', 0.9872522389556551)
('0533-0823', 0.9872519287512574)
('0734-2413', 0.9872512813592819)
('0524-2213', 0.9872472611684245)
('0722-1011', 0.9872469657197975)
('0612-0925', 0.9872455595118176)
('1224-2533', 0.9872449494641985)
('1111-1623', 0.9872429117762058)
('0923-1533', 0.9872424308449507)
('0214-1621', 0.9872419945138491)
('0223-0711', 0.9872417709020856)
('0412-0524', 0.9872410067889916)
('1011-2213', 0.9872397646132633)
('0614-2233', 0.9872383641430614)
('0414-2522', 0.9872316096958699)
('0631-1651', 0.9872295829790332)
('0224-2011', 0.9872288646990769)
('0124-0622', 0.9872265946189679)
('1213-1731', 0.9872229317098656)
('1511-2211', 0.9872224888176313)
('1422-1631', 0.9872220511329253)
('0811-1614', 0.9872219628937943)
('0814-1911', 0.9872209624822915)
('1724-2232', 0.987220350419755)
('0211-0213', 0.9872188624078058)
('0334-2424', 0.9872161384733902)
('0212-0633', 0.9872140215470584)
('0213-1911', 0.9872132330815689)
('0513-1724', 0.9872128063601975)
('0411-0715', 0.9872120362976924)
('1524-2533', 0.9872114968169824)
('0421-1912', 0.9872109289395066)
('1732-2211', 0.9872100765678264)
('0411-0925', 0.9872099050857434)
('1911-1933', 0.9872098995803416)
('1211-1212', 0.9872086228985338)
('0331-2221', 0.9872082655468273)
('1224-1524', 0.9872065888633687)
('0312-1413', 0.9872055262525176)
('1533-1611', 0.9871992772834458)
('1014-2222', 0.9871988290612571)
('0733-1222', 0.987196252002841)
('0511-2212', 0.9871951433002619)
('0732-1233', 0.9871940903629447)
('0424-1731', 0.9871936494184601)
('0321-0921', 0.9871931589872582)
('0835-1433', 0.9871920504952608)
('0712-1131', 0.9871918925442971)
('1532-1611', 0.9871918201975863)
('0813-2013', 0.9871906975830255)
('0914-1114', 0.9871902137719065)
('0632-0824', 0.9871895863372181)
('1034-2532', 0.9871892017472897)
('0232-0711', 0.9871885923879988)
('0312-0831', 0.9871864746377519)
('0812-1811', 0.9871860873937317)
('0533-0814', 0.9871847317805695)
('0221-2522', 0.9871845160514637)
('1921-2535', 0.9871833398204032)
('0212-1013', 0.9871778544448937)
('1925-2222', 0.9871759289011132)
('1223-1614', 0.9871747201015787)
('0422-0911', 0.9871737131097543)
('0614-1121', 0.9871735756195688)
('0234-0323', 0.9871732269716984)
('0231-1935', 0.9871730115046217)
('1511-2521', 0.9871726933200029)
('0312-1523', 0.98717223783574)
('0231-1134', 0.987171274023809)
('1633-1914', 0.9871712016997192)
('0431-0511', 0.9871661744564185)
('1522-2531', 0.9871650074158311)
('0221-0523', 0.9871647955581367)
('1121-2213', 0.9871640308621548)
('0133-2532', 0.987163473284025)
('0713-1911', 0.9871625577463718)
('0212-1912', 0.9871624535780605)
('0432-1434', 0.9871600243514702)
('0735-1823', 0.9871594570007551)
('1533-2533', 0.9871593467115333)
('0513-1412', 0.9871579439261455)
('0512-2521', 0.9871571834433388)
('0511-0723', 0.9871557118500854)
('0214-2523', 0.9871555340495107)
('1422-1654', 0.9871550727673275)
('1011-1012', 0.9871531466334121)
('1511-2011', 0.9871513325981367)
('0434-1215', 0.9871500450967556)
('0434-1634', 0.9871481591288707)
('0133-0532', 0.9871477468475205)
('1034-1412', 0.9871467953000705)
('0114-2234', 0.9871450316561174)
('0111-1232', 0.9871448543547413)
('0815-2533', 0.9871448078623103)
('0235-1932', 0.9871444452854101)
('0813-1933', 0.9871439560344982)
('1611-2211', 0.987141643968773)
('0224-0523', 0.9871415764556585)
('0122-1124', 0.9871381161049052)
('0314-2513', 0.9871374660917054)
('1611-2514', 0.9871373708719055)
('0914-1032', 0.9871372878953028)
('0823-1911', 0.9871342597703261)
('1135-1533', 0.9871339877395738)
('0834-0921', 0.9871321478233029)
('0133-1523', 0.9871294787923536)
('0811-1423', 0.9871276163295272)
('0634-1023', 0.9871258726508391)
('1215-1431', 0.9871256307758536)
('0621-1833', 0.9871251331331693)
('0213-0831', 0.9871236265916667)
('0321-2515', 0.9871154535342075)
('0424-1422', 0.9871151061919019)
('0532-2533', 0.9871148215062012)
('1131-1712', 0.9871142172685886)
('0423-0633', 0.9871113351838268)
('1513-1614', 0.9871093034402275)
('1634-2433', 0.9871087247688458)
('1411-1824', 0.9871082701898212)
('0231-0924', 0.9871072829149268)
('0724-1031', 0.9871066995023293)
('0613-2024', 0.9871061829324874)
('0522-0723', 0.9871047600374709)
('1125-1432', 0.9871042899439808)
('0833-1654', 0.987103910788769)
('0921-1531', 0.9871029902606797)
('0225-1611', 0.9871006204878586)
('1212-1731', 0.9870986181442186)
('0914-1813', 0.987098197070799)
('0933-1432', 0.9870981243704056)
('0822-1014', 0.9870970626413068)
('1123-1212', 0.9870958829783597)
('0222-0313', 0.9870950319332851)
('1231-1611', 0.9870944139183415)
('1915-2223', 0.9870942133748354)
('1814-1912', 0.9870926744977808)
('0334-2515', 0.9870923264223787)
('0224-2534', 0.987089797587891)
('0812-0911', 0.9870886122426915)
('1421-1923', 0.9870878763614774)
('0624-0914', 0.987087586983746)
('0814-0914', 0.9870861465965088)
('1524-1655', 0.9870856071713292)
('0131-1422', 0.9870853418419732)
('0621-0821', 0.9870839748251259)
('0724-1131', 0.9870815234736974)
('0922-2524', 0.9870800085849565)
('2011-2212', 0.9870799536598349)
('0132-0614', 0.9870787730913835)
('0611-2521', 0.9870761431878734)
('1411-1633', 0.9870732099886795)
('1231-1533', 0.9870729152859103)
('0333-1013', 0.9870726677864646)
('0621-2023', 0.9870725980100487)
('0131-0414', 0.9870708275345929)
('1014-1224', 0.9870702927477675)
('0522-1931', 0.9870693287703977)
('0312-0921', 0.987065776495)
('0711-1222', 0.9870644003948942)
('0812-1613', 0.9870623896083811)
('0124-1235', 0.9870615394428504)
('1124-1413', 0.9870581590021676)
('0823-1431', 0.9870554891632305)
('1513-1913', 0.9870554871815602)
('0922-1221', 0.9870550234421337)
('0224-1922', 0.9870548283457246)
('0725-1011', 0.9870537814127447)
('1915-2523', 0.9870535276630255)
('0925-1214', 0.9870533639128366)
('1121-1134', 0.9870525667842791)
('0612-2223', 0.9870504934273505)
('0133-2534', 0.9870487618704146)
('0713-2533', 0.9870485695175591)
('0232-1651', 0.9870483022640084)
('1213-2521', 0.9870469298833974)
('1654-2525', 0.987045239836866)
('0821-1125', 0.9870442230669735)
('0122-0333', 0.9870408198863517)
('1034-1125', 0.9870392305094736)
('1613-1614', 0.9870381555578588)
('0113-1225', 0.9870380894518)
('0231-0421', 0.9870376460556273)
('0915-2521', 0.9870368353695381)
('0935-1124', 0.9870355791312172)
('1413-1912', 0.9870341081050271)
('0431-0914', 0.9870336884201437)
('0533-1124', 0.9870315475999479)
('0234-1622', 0.9870282374981443)
('0421-1411', 0.9870279002948735)
('1922-1932', 0.9870265069003252)
('0213-1211', 0.9870248760324457)
('1135-1723', 0.9870225113813941)
('1424-2521', 0.9870219284269226)
('0733-1813', 0.9870217421370013)
('0131-1133', 0.9870208167048047)
('0921-1215', 0.9870170511442995)
('0223-0423', 0.9870159237165582)
('2013-2211', 0.9870155237741312)
('0212-2033', 0.9870149802709058)
('0312-0824', 0.9870147817927598)
('0411-0431', 0.9870144491104682)
('2212-2535', 0.9870124489396445)
('0923-1925', 0.9870112718182762)
('0131-0735', 0.9870106326539705)
('0311-1654', 0.987008862040152)
('0511-0815', 0.9870087726603325)
('0831-1612', 0.9870087052682603)
('1222-1612', 0.9870064587322472)
('0421-0925', 0.9870056598199871)
('0331-1135', 0.9870016351053346)
('0814-1233', 0.9870014097211769)
('0223-0523', 0.9869990999726018)
('0422-0922', 0.9869989345714681)
('0715-1614', 0.9869984395472048)
('1915-2412', 0.9869982778261708)
('1123-1731', 0.9869975068722535)
('0624-2024', 0.986996371608485)
('0113-0732', 0.9869956394026423)
('0725-1911', 0.9869953452528871)
('0533-1651', 0.9869951441579213)
('0331-0814', 0.9869938098129899)
('1811-2033', 0.9869932423059556)
('0911-1623', 0.9869916908796729)
('0524-1612', 0.9869915367371809)
('0925-1032', 0.9869876196650541)
('0231-1413', 0.9869850168833718)
('0524-0812', 0.9869845313664185)
('0925-0933', 0.986984249896873)
('0733-1655', 0.9869837799536119)
('0232-0612', 0.986982490022618)
('1613-2223', 0.9869820368175263)
('0714-0814', 0.9869805127105015)
('0612-0623', 0.9869799667248041)
('2512-2521', 0.9869796601096876)
('0434-0822', 0.9869778335357174)
('0621-1923', 0.9869778230924456)
('0234-2212', 0.9869777424342016)
('1013-1655', 0.986977246965161)
('0413-0512', 0.9869761597950603)
('1911-2534', 0.9869749846544373)
('1231-2521', 0.9869717685920335)
('0723-1413', 0.9869696650522183)
('0323-0715', 0.9869656702978343)
('0223-2533', 0.9869624080809785)
('0524-1033', 0.9869612159712634)
('1023-1031', 0.9869605577326234)
('0911-1231', 0.9869577323505223)
('0523-1723', 0.9869562386098746)
('1651-1925', 0.9869541745209448)
('0733-2221', 0.9869538584553391)
('1613-1923', 0.9869482410364674)
('1033-1423', 0.9869476610520894)
('0612-0835', 0.9869473333739488)
('0431-1214', 0.9869464311480964)
('1135-1225', 0.986946205827391)
('2513-2532', 0.9869456012736324)
('0712-2512', 0.9869433901623743)
('0931-1014', 0.9869404002996545)
('1033-1111', 0.9869392830089028)
('0122-1121', 0.9869383953747494)
('0224-0314', 0.9869356659285182)
('0332-1124', 0.9869351670549069)
('0221-1111', 0.9869333161891799)
('1031-1233', 0.9869305354975729)
('1134-1914', 0.9869300902637905)
('0723-1531', 0.9869299812716198)
('1523-2532', 0.9869294574299161)
('0214-1923', 0.9869288245774336)
('0225-0632', 0.9869270151648472)
('0321-2423', 0.9869265820679611)
('1123-1724', 0.9869248192542234)
('1135-1614', 0.9869241912940638)
('0933-1913', 0.9869234872418856)
('0813-0825', 0.9869215224294172)
('0726-0831', 0.9869212779483136)
('0512-2222', 0.9869212047290631)
('0734-2221', 0.9869201279722921)
('1032-1933', 0.9869183155913975)
('0831-2515', 0.9869177897991136)
('0413-2233', 0.9869170738790474)
('1213-1634', 0.9869169484552072)
('0214-1033', 0.9869162218695431)
('0712-0814', 0.9869152359295598)
('0532-0914', 0.9869125210989701)
('1935-2233', 0.9869099164017925)
('1134-2212', 0.9869098317399808)
('0715-1913', 0.9869090283251382)
('1812-1831', 0.9869037932924161)
('0223-2011', 0.9869030201094338)
('1012-1114', 0.98690138675025)
('0232-1933', 0.9869009130549214)
('0131-2031', 0.9869003535401595)
('0523-1131', 0.9868987633125448)
('1121-2512', 0.9868985837492477)
('1655-2222', 0.9868975217960467)
('0631-0732', 0.9868974047503926)
('0324-1931', 0.9868969087819157)
('1621-1712', 0.9868936708034904)
('1124-1934', 0.9868933053003462)
('0734-2532', 0.9868920886872194)
('0634-2233', 0.986891796379922)
('0823-1214', 0.9868911887513547)
('2234-2515', 0.9868899680141272)
('1235-1732', 0.9868891197155121)
('0812-0914', 0.9868884471887789)
('1422-2412', 0.986887345562792)
('0925-2213', 0.9868865175189373)
('0723-1133', 0.986884764348458)
('0412-0834', 0.9868839402016835)
('1133-1623', 0.9868830810626704)
('1031-1623', 0.9868808167683363)
('0234-2024', 0.986880098097476)
('1234-1424', 0.9868800737314295)
('1014-1432', 0.9868784055823114)
('0312-2234', 0.9868732006299206)
('0331-0735', 0.9868718933909414)
('0213-2413', 0.9868718222698852)
('0211-0711', 0.9868713414240786)
('0312-2533', 0.9868689829738202)
('0323-1432', 0.9868678816156629)
('1422-1924', 0.9868676686108765)
('1712-2515', 0.9868673862165099)
('0114-1812', 0.986865704486424)
('1613-2431', 0.9868644694630383)
('0932-1922', 0.9868643438379642)
('0935-1523', 0.9868595900390494)
('2013-2032', 0.9868568580144457)
('0433-1134', 0.9868555594451237)
('0323-1631', 0.9868542763809888)
('1421-1623', 0.9868522901961407)
('0734-1012', 0.9868520172329275)
('0735-1925', 0.9868513981689065)
('0223-1011', 0.9868506356466833)
('0221-0411', 0.9868504510996592)
('1623-2521', 0.9868503905946303)
('0311-0524', 0.986849973294278)
('0431-1733', 0.9868459951599515)
('0631-2232', 0.9868451891847045)
('0934-2531', 0.9868449784486356)
('0624-2011', 0.9868427741190082)
('1014-1421', 0.9868424341888313)
('0722-1125', 0.9868410788934333)
('0131-0815', 0.9868407618968267)
('1123-2514', 0.9868406013295351)
('0433-1423', 0.9868401169755525)
('0734-1022', 0.9868399861958264)
('0213-0632', 0.9868375059080035)
('0725-0915', 0.9868372638027464)
('0735-1232', 0.9868370410794629)
('0113-0412', 0.9868341264179926)
('0224-0631', 0.9868337728658543)
('0322-0931', 0.9868294320704173)
('1222-1923', 0.9868291974347816)
('0612-2212', 0.9868280477915851)
('1031-1422', 0.9868279714835281)
('1034-1612', 0.9868260490011216)
('0334-0424', 0.9868256058681776)
('0715-1911', 0.9868254490051737)
('0323-0611', 0.9868231117834336)
('0214-0524', 0.9868222005201424)
('1031-2024', 0.9868177837313424)
('0412-2525', 0.9868173293622026)
('0225-0924', 0.9868173035009062)
('0424-2424', 0.9868152646638026)
('1523-1633', 0.9868104125057816)
('1232-2521', 0.986809923437636)
('1221-2521', 0.9868095064465775)
('1712-1913', 0.9868068922457516)
('0713-1134', 0.9868052558454936)
('0831-1522', 0.9868050465067894)
('0833-1434', 0.9868048052850448)
('0823-0835', 0.986801896872073)
('1512-1733', 0.9868008243760074)
('1231-1614', 0.9868007652057708)
('1614-1651', 0.9867999502210695)
('0733-0815', 0.9867996012052213)
('1132-1135', 0.9867990968593843)
('0532-1231', 0.9867976713308019)
('0632-0723', 0.9867969061421727)
('0122-0624', 0.9867967860286653)
('0733-1923', 0.9867967577196427)
('0321-1611', 0.986795688507889)
('0312-2514', 0.9867949271392242)
('0624-1011', 0.9867948657192788)
('0613-1613', 0.9867942630516732)
('0312-2522', 0.9867927783061061)
('0231-1633', 0.9867898733439672)
('1125-2211', 0.9867850700169745)
('1213-1623', 0.9867838261942102)
('2513-2534', 0.9867821194690224)
('0725-2213', 0.9867819927046233)
('1422-2535', 0.9867796295908914)
('1823-1824', 0.9867772614941015)
('0522-0823', 0.98677614866523)
('0821-1421', 0.9867740129149992)
('0822-0835', 0.9867734415347136)
('0631-0724', 0.986770792572589)
('0912-1914', 0.9867685027224533)
('0834-2512', 0.986767797360354)
('0311-0433', 0.9867677542102857)
('0831-1032', 0.986767725928065)
('1413-2514', 0.9867672425070897)
('1512-1611', 0.986765235711664)
('0831-0833', 0.9867644281297971)
('0121-2515', 0.9867629697444316)
('0411-0823', 0.9867612846318988)
('0333-0812', 0.9867610778922463)
('1225-1424', 0.9867606460881075)
('0235-1812', 0.986759249836076)
('1215-2531', 0.98675643369835)
('0331-2422', 0.9867510197702585)
('0634-1512', 0.9867509648709114)
('0421-1131', 0.9867498125122331)
('0222-1823', 0.9867485573246616)
('0414-1611', 0.9867484954022805)
('0221-1731', 0.9867457419181371)
('1112-1832', 0.9867435731069523)
('0823-0824', 0.9867372407724357)
('0212-0914', 0.9867371941120918)
('0832-1211', 0.9867366631930812)
('0123-1915', 0.9867315679788293)
('0631-1023', 0.9867309653139953)
('0912-1431', 0.9867301850122606)
('0724-1831', 0.9867289082035375)
('0633-2031', 0.9867285573281922)
('0711-2024', 0.986727783604081)
('1424-2423', 0.9867240853043913)
('0133-1933', 0.9867240105517033)
('0634-1125', 0.9867235702138917)
('0835-1524', 0.9867235208774313)
('0424-1111', 0.9867228489108311)
('0722-0921', 0.9867221336271103)
('1024-2232', 0.9867220902355521)
('1532-2521', 0.986721892214129)
('1132-1724', 0.9867213197222089)
('0411-1023', 0.9867212332009204)
('0211-0532', 0.9867196084978453)
('0814-1034', 0.9867179336286309)
('0835-0912', 0.9867160417330724)
('0632-1654', 0.9867147106749576)
('0313-1235', 0.9867134138301751)
('1614-2535', 0.9867096195629531)
('0333-1011', 0.9867087803546026)
('0835-1532', 0.9867074170470033)
('0614-1511', 0.9867066318517146)
('0634-1232', 0.986705895666217)
('0424-2512', 0.9867040004396211)
('0835-1011', 0.9867035964555856)
('0334-2213', 0.9867034939239347)
('0621-2223', 0.9867034113871819)
('0414-0523', 0.9867030292324396)
('1524-1931', 0.9867023324175291)
('0724-1624', 0.9867018542492612)
('0633-2221', 0.9867009232772364)
('0414-0831', 0.9867003289163391)
('1622-2032', 0.986700276689892)
('0714-1932', 0.9866993198738157)
('0931-1215', 0.9866970747351602)
('1431-1913', 0.9866967676472941)
('0712-1134', 0.9866965887431306)
('0622-2413', 0.9866953027394727)
('1034-1922', 0.9866903208404543)
('0831-1712', 0.9866898765172395)
('0512-0711', 0.9866827109810886)
('0131-0433', 0.9866822558299966)
('0923-1032', 0.9866784470849121)
('0124-1524', 0.9866765262358352)
('0735-1422', 0.9866749769204225)
('0214-1235', 0.9866717844344148)
('0612-0713', 0.9866710820362616)
('0735-1412', 0.9866710076821547)
('0724-0812', 0.9866682081484621)
('0225-0726', 0.9866671527027966)
('0123-1834', 0.9866669700682102)
('0715-1132', 0.9866651780989946)
('1225-1235', 0.9866638606302016)
('0633-0722', 0.9866591281668454)
('1224-1612', 0.9866582433492032)
('0523-1123', 0.9866573614931011)
('0734-1131', 0.9866570720979793)
('0624-2432', 0.9866548873573795)
('0424-2211', 0.9866529056198166)
('1614-2521', 0.9866502942967086)
('0621-1013', 0.9866494949478024)
('1651-1932', 0.986649479962064)
('1033-1532', 0.986645314112914)
('0311-2522', 0.9866416660769486)
('0122-1135', 0.9866404948924975)
('0211-1011', 0.9866403141845138)
('0321-1631', 0.9866402010608186)
('0811-1431', 0.986638177412061)
('0823-1224', 0.9866377293947861)
('1225-1622', 0.9866344913032292)
('1011-1813', 0.9866341969515715)
('0523-1031', 0.9866341131686789)
('1235-2234', 0.9866337075829689)
('1623-2514', 0.9866335774952776)
('1421-1513', 0.9866330059612612)
('1131-1653', 0.9866320050765204)
('0814-1624', 0.9866313803148518)
('0232-0413', 0.9866309353084852)
('0511-1831', 0.9866299546435258)
('2431-2512', 0.986629690103264)
('0333-0421', 0.9866290852673141)
('0622-1032', 0.9866281046430172)
('0524-1611', 0.9866272135686769)
('0332-1634', 0.9866262905439631)
('0334-0423', 0.9866252423534873)
('0225-0923', 0.9866249342481358)
('0232-1634', 0.9866227920727362)
('0821-1121', 0.9866227849419373)
('1732-2424', 0.9866199619292041)
('0915-2222', 0.9866198128481847)
('0912-1824', 0.9866190524996559)
('0522-1614', 0.9866179410935381)
('0632-0715', 0.9866166557702074)
('0122-0715', 0.9866160162987226)
('1732-2234', 0.9866153953657469)
('1623-1823', 0.986615279612658)
('1221-1733', 0.9866121981927508)
('0312-1411', 0.9866092112338342)
('0621-1422', 0.9866083104881591)
('0324-1135', 0.9866081582317746)
('1513-1523', 0.986607123110895)
('0321-2535', 0.9866056985561908)
('0714-1732', 0.9866042656432095)
('0622-1132', 0.9865991136561421)
('0224-0812', 0.986598786818688)
('1221-1731', 0.9865975857131571)
('0212-0823', 0.9865962881474044)
('1222-2533', 0.9865949697861481)
('0323-0511', 0.9865941481556467)
('0215-2411', 0.9865920862727835)
('0222-2515', 0.9865906326748853)
('0313-2523', 0.9865903991175619)
('0932-1434', 0.9865902873293836)
('0215-1232', 0.9865901295155495)
('0432-1412', 0.9865872233158537)
('0725-0825', 0.9865868296299275)
('1412-1722', 0.9865863606461261)
('0321-0423', 0.9865860495095865)
('1623-2013', 0.9865841736691677)
('0323-2535', 0.986583487787336)
('0825-1624', 0.9865832934543419)
('1125-1134', 0.9865816913274308)
('0225-0412', 0.9865764272183477)
('1234-2532', 0.986575820800831)
('1731-2532', 0.9865755943279438)
('0513-0925', 0.9865745943814934)
('1731-2512', 0.986574562111529)
('0234-1412', 0.9865737604490271)
('0513-1923', 0.986571535862907)
('0932-1134', 0.9865675932183663)
('0711-2222', 0.9865670951573581)
('0824-1911', 0.9865670468524215)
('0825-1912', 0.9865669097346937)
('0432-1211', 0.9865668114210753)
('0712-1633', 0.9865662901828686)
('0121-2011', 0.9865615498436513)
('0414-1931', 0.9865606176462588)
('0412-0424', 0.9865604581129712)
('1624-2512', 0.9865592257791351)
('1113-1431', 0.9865589934765356)
('0321-0813', 0.9865584614922414)
('1621-1824', 0.9865577229241235)
('0334-0835', 0.9865559054291333)
('0921-1433', 0.9865542315255587)
('0825-2212', 0.9865481465669841)
('0224-0434', 0.9865476696017959)
('0513-1022', 0.9865475095059473)
('1915-2212', 0.986546516977383)
('0223-0724', 0.9865454917350772)
('0731-1024', 0.9865454184598875)
('1024-1922', 0.9865444380963516)
('0914-1831', 0.9865442767373584)
('0821-2011', 0.9865427902505707)
('2032-2211', 0.9865420326474154)
('1822-2023', 0.9865415647293916)
('0234-1911', 0.9865408368574742)
('0131-0723', 0.9865398772730861)
('1614-1653', 0.9865390966493925)
('0132-0414', 0.9865358691966626)
('1655-2533', 0.986535489277832)
('0323-0614', 0.9865351575365037)
('0632-1722', 0.9865349109737874)
('0713-2222', 0.9865341911022344)
('1013-1411', 0.9865331088322205)
('0324-0921', 0.9865327866580001)
('0231-1824', 0.9865311524030275)
('0713-1531', 0.9865308745913685)
('0332-0333', 0.9865291277788848)
('0513-2512', 0.9865287050648388)
('1211-1433', 0.986528447569689)
('0613-0624', 0.9865282829946825)
('0414-0825', 0.9865281613484402)
('0113-0324', 0.9865244987279573)
('0815-0924', 0.9865234657480209)
('1034-1432', 0.9865207640600453)
('0725-1134', 0.9865196328503576)
('0823-2011', 0.9865194647802805)
('1031-1613', 0.986516553865442)
('0124-1414', 0.9865121766959555)
('0613-0621', 0.98650994941664)
('0713-1931', 0.9865077173263274)
('0424-1131', 0.9865072923916599)
('1212-1225', 0.9865035649368885)
('0932-1431', 0.9865029944647267)
('1232-2412', 0.9865016313641063)
('0321-0924', 0.9865016026933261)
('0222-2212', 0.986496793904356)
('0123-1935', 0.9864953934194264)
('1125-1221', 0.9864934484849429)
('1911-2423', 0.9864933591312626)
('0221-0231', 0.9864914313507225)
('0512-0921', 0.986490773123295)
('1624-1722', 0.9864903986250935)
('0124-0825', 0.9864895111164453)
('0712-1412', 0.9864882545501442)
('1922-1923', 0.9864882399647147)
('0914-1031', 0.9864863083289833)
('0121-1733', 0.986485287055602)
('1023-1823', 0.9864843005257614)
('0311-0611', 0.9864836789853565)
('1113-1513', 0.9864835383712025)
('1024-2521', 0.986482925956235)
('0221-0412', 0.9864819772669776)
('1421-1622', 0.986481787360231)
('1234-1523', 0.986481602125701)
('0131-0133', 0.9864812295904464)
('0512-1915', 0.986480571464145)
('0712-1623', 0.9864805055474662)
('1712-2524', 0.9864797115774053)
('0623-1834', 0.986479493411638)
('1111-1732', 0.9864786665800162)
('0813-1732', 0.9864780990967906)
('1031-1121', 0.9864777535437531)
('0814-2024', 0.9864765938485518)
('0832-1915', 0.9864744362959449)
('0424-2535', 0.9864742079196256)
('0513-1925', 0.9864737024052966)
('0711-0923', 0.9864732290526856)
('0531-0611', 0.986472190075197)
('1651-2413', 0.9864703539604294)
('0113-1733', 0.9864700683951699)
('0613-2521', 0.9864695049264478)
('0533-0632', 0.986469462917431)
('0512-0822', 0.9864685501664328)
('1124-1533', 0.9864681303917586)
('1524-1811', 0.9864673440797224)
('1512-2515', 0.9864663422922532)
('0512-0714', 0.9864645376434217)
('0121-1931', 0.98646109922688)
('0634-2521', 0.9864600670852247)
('0614-0714', 0.9864592617426144)
('0123-1012', 0.9864571739252536)
('0731-1222', 0.9864569337096504)
('0431-0713', 0.9864557541593579)
('0714-1633', 0.9864552704619234)
('0924-2514', 0.9864543478506937)
('1621-1913', 0.9864533843212298)
('1023-2515', 0.9864527514249358)
('0613-1135', 0.9864526325219304)
('0613-1733', 0.9864525939982675)
('1013-1133', 0.9864519474807014)
('0623-1011', 0.9864517267990466)
('1915-1925', 0.9864515331777661)
('1524-1623', 0.9864505273677445)
('1824-2234', 0.9864492078088165)
('0512-0634', 0.9864481492862831)
('0434-1533', 0.9864472630423738)
('1225-1922', 0.986444296785749)
('0434-1034', 0.9864441742402432)
('0825-1712', 0.9864415291703258)
('0124-2232', 0.9864409778476991)
('0133-2222', 0.9864385046779579)
('0633-1123', 0.9864368064737158)
('0413-0531', 0.9864333267577967)
('1133-2212', 0.9864316020951073)
('2433-2523', 0.9864307279056359)
('0832-2232', 0.9864300696167346)
('1722-1921', 0.9864293880234369)
('1621-1633', 0.9864284400530408)
('0533-1231', 0.9864251867613402)
('0431-0735', 0.9864239628543057)
('0221-1411', 0.9864226219369359)
('2211-2233', 0.986422520019341)
('0225-0833', 0.9864207022567574)
('0224-0921', 0.9864184757065322)
('0725-1211', 0.9864183773839309)
('0224-2532', 0.9864109017193308)
('1911-1925', 0.9864105080254787)
('1221-1423', 0.9864059069091596)
('1223-1613', 0.9864057647850364)
('0915-1031', 0.9864048649439537)
('0622-1232', 0.9864047963639387)
('0133-0813', 0.9864029096493026)
('1023-1214', 0.9864028431860633)
('1211-1413', 0.9864012885729327)
('1131-2032', 0.986399348578474)
('0522-1634', 0.9863990732647885)
('0333-1935', 0.9863983370921093)
('0122-0711', 0.9863978044111001)
('0911-1533', 0.9863977122510783)
('1523-1732', 0.9863971757010944)
('0124-1925', 0.986394337881852)
('1622-1722', 0.9863935737592651)
('0321-0324', 0.9863916882551157)
('0925-0931', 0.9863902323692215)
('0532-1811', 0.9863901748806336)
('0524-2211', 0.9863892932117839)
('0122-2233', 0.9863885423564882)
('0832-1424', 0.9863880802682857)
('1133-1813', 0.9863878517633148)
('0715-0825', 0.9863861737709875)
('0114-0212', 0.9863824351361045)
('0513-2023', 0.9863812775709548)
('0632-2031', 0.9863808150909456)
('1622-1653', 0.9863799908346448)
('1032-2212', 0.9863769755112972)
('0133-2423', 0.9863749152567141)
